res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
1.49196914244674,6.22146159070095,0,1,0W,0,1.49196914244674,6.22146159070095
2.18683277038047,2.2438448761663,0,1,0W,0,2.18683277038047,3.21034018133435
5.65560413797137,1.14382556768633,1,0,M0,0,9.88679039747899,1.14382556768633
2.10672346819582,3.9508111406952,0,1,0W,0,2.10672346819582,3.9508111406952
5.7975462767062,2.52176316245041,1,0,M0,0,9.88679040091598,2.52176316245041
1.93368563498076,5.56319738304588,0,1,0W,0,1.93368563498076,5.56319738304588
4.98058578055719,3.59069912214265,0,1,0W,0,4.98058578055719,3.59069912214265
4.31360804602154,0.362140498851025,1,0,M0,0,9.88679041925176,0.362140498851025
2.51117417926012,4.47838967182613,0,1,0W,0,2.51117417926012,4.47838967182613
0.234233390198035,3.71720420610566,0,1,0W,0,0.234233390198035,3.71720420610566
5.09976762614926,1.9938669561615,1,0,M0,0,9.886790336225,1.9938669561615
6.54293440333074,0.0996077825312058,1,0,M0,0,9.88679047866944,0.0996077825312058
2.54104476366088,1.72804623971912,0,1,0W,0,2.54104476366088,3.21034016009339
5.8883650986444,0.95489362080502,1,0,M0,0,9.88679029425125,0.95489362080502
1.88112831488878,4.10373329669548,0,1,0W,0,1.88112831488878,4.10373329669548
6.9113242817792,1.78402026875097,1,0,M0,0,9.88679042708702,1.78402026875097
0.0811546963630472,6.26142849765611,0,1,0W,0,0.0811546963630472,6.26142849765611
6.22737657023279,1.1620100310928,1,0,M0,0,9.88679023352889,1.1620100310928
0.924593638666387,4.47156802074822,0,1,0W,0,0.924593638666387,4.47156802074822
1.14529851449907,2.31656527371422,0,1,0W,0,1.14529851449907,3.21034018144445
4.87929783121427,5.09307741678243,0,1,0W,0,4.87929783121427,5.09307741678243
1.28199820882554,4.61302721961184,0,1,0W,0,1.28199820882554,4.61302721961184
3.39422380403193,4.86518002414032,0,1,0W,0,3.39422380403193,4.86518002414032
4.65610809275184,3.49071776335989,0,1,0W,0,4.65610809275184,3.49071776335989
2.48634527220333,3.06485360646478,0,1,0W,0,2.48634527220333,3.2103401885596
4.09127815146342,0.81295348899992,1,0,M0,0,9.88679039765731,0.81295348899992
6.10032762986926,0.513445882292015,1,0,M0,0,9.88679032208257,0.513445882292015
2.91140876899277,3.48256782686799,0,1,0W,0,2.91140876899277,3.48256782686799
8.0142445223648,0.0744775785271123,1,0,M0,0,9.88679033389305,0.0744775785271123
0.885994097280385,6.36955628500149,0,1,0W,0,0.885994097280385,6.36955628500149
1.25887543480433,1.69369816513219,0,1,0W,0,1.25887543480433,3.21034018972462
2.4461042685178,6.57061781798404,0,1,0W,0,2.4461042685178,6.57061781798404
2.99288698800163,5.17548937317388,0,1,0W,0,2.99288698800163,5.17548937317388
3.93305047777522,6.02885026244748,0,1,0W,0,3.93305047777522,6.02885026244748
2.69264498545824,0.138875605151001,1,0,M0,0,9.88679037578928,0.139608530635879
0.983724771727348,4.08160494706782,0,1,0W,0,0.983724771727348,4.08160494706782
2.86129677243753,0.737912542253424,1,0,M0,0,9.88679041936015,0.737912542253424
2.92171119089944,4.79048475605343,0,1,0W,0,2.92171119089944,4.79048475605343
1.68765230463638,1.09618489299263,0,1,0W,0,1.68765230463638,3.21034017884311
6.62257518909508,0.416408671415529,1,0,M0,0,9.88679040406128,0.416408671415529
6.67143175024565,1.64448326046842,1,0,M0,0,9.8867907159035,1.64448326046842
1.27543578330844,7.4619761931351,0,1,0W,0,1.27543578330844,7.4619761931351
2.27973060511548,4.55954523227568,0,1,0W,0,2.27973060511548,4.55954523227568
2.50772270476203,4.64631366641908,0,1,0W,0,2.50772270476203,4.64631366641908
0.157002978016978,2.3818975336007,0,1,0W,0,0.157002978016978,3.2103401849977
4.63107931999454,3.21409739123546,0,1,0W,0,4.63107931999454,3.21409739123546
1.21529621764309,1.64964319569797,0,1,0W,0,1.21529621764309,3.21034018839306
3.90286354954368,4.91009038569068,0,1,0W,0,3.90286354954368,4.91009038569068
1.34687846181252,0.782720643912991,0,1,0W,0,1.5211994685504,3.21034018625594
2.15752548572409,4.58577099117379,0,1,0W,0,2.15752548572409,4.58577099117379
3.77651985246713,4.2971212509356,0,1,0W,0,3.77651985246713,4.2971212509356
2.94971779393181,0.0940019131599568,1,0,M0,0,9.8867903111805,0.0940669712679788
0.195292516106721,0.449117021474967,0,1,0W,0,0.195292516106721,3.21034018488636
3.47105936310228,0.738873303846009,1,0,M0,0,9.88679038133338,0.738873303846009
4.6893626134384,1.00158551699027,1,0,M0,0,9.8867903775192,1.00158551699027
2.95504689425707,0.087363273575074,1,0,M0,0,9.88679042971077,0.0874251331126003
5.99365476285988,0.238252262957201,1,0,M0,0,9.88679040739898,0.238252262957201
0.883070969793208,3.2117224979861,0,1,0W,0,0.883070969793208,3.2117224979861
3.31157611219188,2.18983045452404,0,1,0W,0,3.31157611219188,3.21034019613145
4.03710386828345,1.68035860414994,1,0,M0,0,9.88679042410969,1.68035860414994
