res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
2.3071341543533,5.31071926968598,0,1,0W,0,2.3071341543533,7.7610550356663
1.58418493378036,3.4441943728995,0,1,0W,0,1.58418493378036,7.76105502023773
3.22430394360357,4.86624710610177,0,1,0W,0,3.22430394360357,7.76105503737308
0.156503297135562,1.54748219561109,0,1,0W,0,0.156503297135562,7.76105503570681
2.24979544821153,6.7668334072455,0,1,0W,0,2.24979544821153,7.76105499327747
4.0379620725541,5.78684169823252,0,1,0W,0,4.0379620725541,7.76105512420786
1.07029431967715,0.381267570051191,0,1,0W,0,1.48572216224773,7.76105503917651
3.78302656883878,0.0740696606529023,1,0,M0,0,9.88679031923075,0.107140261937463
4.04944908718534,1.6946426441697,0,1,0W,0,4.04944908718534,7.76105503594527
1.21867402009984,7.40497240146932,0,1,0W,0,1.21867402009984,7.76105503462519
3.1667740300559,1.77858297683967,0,1,0W,0,3.1667740300559,7.76105505757984
2.6210139537714,1.97324585493811,0,1,0W,0,2.6210139537714,7.76105503828132
2.27006691393137,1.43493274167524,0,1,0W,0,2.27006691393137,7.76105502618358
6.87525122786367,1.23765371677968,0,1,0W,0,6.87525122786367,7.76105503688693
4.63937686415994,4.17322922103293,0,1,0W,0,4.63937686415994,7.7610550628709
0.176530435168262,5.01892872076184,0,1,0W,0,0.176530435168262,7.76105502229015
2.71047452850982,7.28198845647216,0,1,0W,0,2.71047452850982,7.76105501081282
3.91206963905574,3.20096168819505,0,1,0W,0,3.91206963905574,7.7610550376738
3.07526170607083,2.75491649094277,0,1,0W,0,3.07526170607083,7.76105500997659
8.31277954731822,0.979277630677119,0,1,0W,0,8.31277954731822,7.7610550060175
0.913323211427683,7.47628947297743,0,1,0W,0,0.913323211427683,7.76105504034901
8.91957121546159,0.661884759615256,1,0,M0,0,9.88679042065319,0.661884759615256
3.17354950331375,6.16158022091697,0,1,0W,0,3.17354950331375,7.76105503593915
0.0564184104017795,9.26534346191018,0,1,0W,0,0.0564184104017795,9.26534346191018
1.5555907198826,7.49722410636713,0,1,0W,0,1.5555907198826,7.76105502634143
7.26949298383494,2.34653417835272,0,1,0W,0,7.26949298383494,7.76105503501007
1.34968557551387,7.44885939681244,0,1,0W,0,1.34968557551387,7.7610550169464
4.67850524602893,3.49603495364482,0,1,0W,0,4.67850524602893,7.76105503591662
1.77075363974172,6.05146877373775,0,1,0W,0,1.77075363974172,7.76105503869233
7.24435534822525,1.67561465687792,0,1,0W,0,7.24435534822525,7.7610550383548
1.99520823234077,7.56464320531156,0,1,0W,0,1.99520823234077,7.76105501136619
1.99149669062742,1.88870042565005,0,1,0W,0,1.99149669062742,7.76105503730818
5.81560441005506,3.98052840006343,0,1,0W,0,5.81560441005506,7.76105504157788
5.82007261727058,3.66447907282505,0,1,0W,0,5.82007261727058,7.76105501639789
0.230482788207881,5.94871283757007,0,1,0W,0,0.230482788207881,7.76105500783065
6.82507073555014,3.17320602603215,0,1,0W,0,6.82507073555014,7.7610550160203
2.95307915719152,5.01177677872974,0,1,0W,0,2.95307915719152,7.76105503702885
3.14463180923866,3.97792115993471,0,1,0W,0,3.14463180923866,7.76105501978418
1.12237282232405,6.87296354457686,0,1,0W,0,1.12237282232405,7.76105503631869
0.16956829974782,6.53320284712617,0,1,0W,0,0.16956829974782,7.76105503659678
6.13798307557448,2.66318095047027,0,1,0W,0,6.13798307557448,7.76105500286694
3.99870511513173,2.10534758914757,0,1,0W,0,3.99870511513173,7.76105500646769
6.68092010037225,0.32247726604241,1,0,M0,0,9.88679040531793,0.330753988827647
6.15029491427273,2.48247472395124,0,1,0W,0,6.15029491427273,7.76105503572184
1.72998937265372,0.70069170487448,0,1,0W,0,1.89710975523372,7.76105503838258
0.314376682930134,8.04002570230143,0,1,0W,0,0.314376682930134,8.04002570230143
3.06620372130469,2.89338655113762,0,1,0W,0,3.06620372130469,7.76105503919556
1.70255708080003,2.82291256067663,0,1,0W,0,1.70255708080003,7.76105501823742
5.05921326045613,3.57833770193677,0,1,0W,0,5.05921326045613,7.76105503718901
0.477870181937504,5.34405284514503,0,1,0W,0,0.477870181937504,7.76105500664572
