res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
2.930563263195,2.33381696382031,1,0,M0,0,9.88679040869192,2.33381696382031
0.216511658378346,6.18010068626947,0,1,0W,0,0.216511658378346,6.18010068626947
7.83909534615758,0.94884304604841,1,0,M0,0,9.88679042744655,0.94884304604841
3.73464183439877,5.97162544838392,1,0,M0,0,9.88679037019209,5.97162544838392
8.97889019957718,0.0965608715619037,1,0,M0,0,9.88679046614937,0.0965608715619037
3.15128414316877,1.28824242767035,1,0,M0,0,9.88679040109019,1.28824242767035
4.76530404052159,3.7289868474533,1,0,M0,0,9.88679042513926,3.7289868474533
1.75859927609803,1.45699248904464,1,0,M0,0,9.88679040293053,1.45699248904464
5.20173709410334,3.26872733953118,1,0,M0,0,9.88679040251223,3.26872733953118
6.22354259206609,1.35824029814985,1,0,M0,0,9.88679041500276,1.35824029814985
0.0338485320851512,8.13214049766669,0,1,0W,0,0.0338485320851512,8.13214049766669
7.29514488819391,1.28243798218437,1,0,M0,0,9.8867906335274,1.28243798218437
0.218826997584931,3.45608535565394,0,1,0W,0,0.218826997584931,3.45608535565394
0.992842462378889,7.25454337115967,0,1,0W,0,0.992842462378889,7.25454337115967
5.15586358920793,4.47840942746542,1,0,M0,0,9.88679041157257,4.47840942746542
1.00767594607939,8.37541125873408,0,1,0W,0,1.00767594607939,8.37541125873408
0.945398536061932,2.42797723760466,1,0,M0,0,9.886790378438,2.42797723760466
6.58835033191784,3.00751172493846,1,0,M0,0,9.88679036525208,3.00751172493846
4.27220752395664,4.47142182963017,1,0,M0,0,9.88679042410965,4.47142182963017
5.90447090178636,3.68075301605481,1,0,M0,0,9.88679042035314,3.68075301605481
0.412203224699225,1.13676634570795,1,0,M0,0,9.88679042530772,1.13676634570795
1.78838619211779,8.1415013394524,0,1,0W,0,1.78838619211779,8.1415013394524
2.10361164836758,2.80445568814038,1,0,M0,0,9.88679041928497,2.80445568814038
2.06483286094252,4.71341787554975,1,0,M0,0,9.88679038689891,4.71341787554975
8.63552307621634,1.11575295962979,1,0,M0,0,9.88679042694715,1.11575295962979
7.6627910394333,1.45513935463351,1,0,M0,0,9.88679037767586,1.45513935463351
3.86140953759051,2.46898740411666,1,0,M0,0,9.88679042074481,2.46898740411666
2.10150720666251,7.20173372765601,0,1,0W,0,2.10150720666251,7.20173372765601
8.11816415119775,0.0208057086758062,1,0,M0,0,9.88679037070655,0.0208057086758062
1.41337971744804,2.79128855675512,1,0,M0,0,9.88679042114303,2.79128855675512
2.32213685043146,2.31218890256544,1,0,M0,0,9.8867904371225,2.31218890256544
0.152466836822253,0.8827688995019,0,1,0W,0,0.152466836822253,0.8827688995019
0.641769712707027,2.48164004889044,0,1,0W,0,0.641769712707027,2.48164004889044
3.50844865668491,6.47586339562513,1,0,M0,0,9.88679057111827,6.47586339562513
1.66386260339814,0.0438825454290492,1,0,M0,0,9.88679043978106,0.0438825454290492
7.6507628897137,1.09233319028011,1,0,M0,0,9.88679038018043,1.09233319028011
0.681459821696607,7.60222041880998,0,1,0W,0,0.681459821696607,7.60222041880998
5.93724023703333,0.950370127403135,1,0,M0,0,9.88679045325325,0.950370127403135
1.72382173160866,3.06534789820913,1,0,M0,0,9.88679038856806,3.06534789820913
4.24073895093545,3.56831118271102,1,0,M0,0,9.88679042767517,3.56831118271102
8.74344357753303,0.0810555092162912,1,0,M0,0,9.88679042326168,0.0810555092162912
3.3582026976684,1.29821719304746,1,0,M0,0,9.88679040133595,1.29821719304746
0.891267030393303,5.74320077295697,0,1,0W,0,0.891267030393303,5.74320077295697
7.35923152653246,1.19457929117986,1,0,M0,0,9.88679042088447,1.19457929117986
5.33300798499965,0.279992996922779,1,0,M0,0,9.88679042163351,0.279992996922779
1.92074360145074,5.05398487599519,1,0,M0,0,9.88679038844494,5.05398487599519
3.40700638774206,4.3095328481026,1,0,M0,0,9.88679042558795,4.3095328481026
7.58397697929222,0.359785475379141,1,0,M0,0,9.88679040439504,0.359785475379141
1.61202426330975,2.88901886099795,1,0,M0,0,9.88679036525365,2.88901886099795
0.787404246144493,1.79793528557118,1,0,M0,0,9.88679042184925,1.79793528557118
1.85078552969016,1.45432458398657,1,0,M0,0,9.88679041541139,1.45432458398657
2.1871717558703,1.77107902592776,1,0,M0,0,9.88679042032119,1.77107902592776
2.75374925560426,2.5685669403163,1,0,M0,0,9.88679040832116,2.5685669403163
1.10488324425387,2.37986048100108,1,0,M0,0,9.88679043529503,2.37986048100108
1.63997227263875,1.17696133418288,1,0,M0,0,9.88679043073611,1.17696133418288
7.45016304579712,2.09660552539922,1,0,M0,0,9.88679042999544,2.09660552539922
1.83352910907295,4.81337662975658,1,0,M0,0,9.88679042215557,4.81337662975658
2.33866701204318,3.1632022798763,1,0,M0,0,9.88679042696427,3.1632022798763
6.12333374686437,3.22816788611117,1,0,M0,0,9.88679041174294,3.22816788611117
8.18179977019206,0.643532799336208,1,0,M0,0,9.88679043252461,0.643532799336208
3.29765756188618,0.407468639164317,1,0,M0,0,9.88679038324567,0.407468639164317
1.27131183611152,0.494220010178799,1,0,M0,0,9.88679042621423,0.494220010178799
2.90069831807267,2.90218768077812,1,0,M0,0,9.8867904107222,2.90218768077812
3.47606526738164,1.30160925443515,1,0,M0,0,9.88679038080523,1.30160925443515
4.00887807488711,0.233178125294166,1,0,M0,0,9.88679042473849,0.233178125294166
1.06616433597268,2.70301775027443,1,0,M0,0,9.8867903779453,2.70301775027443
