res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
1.46207191429729,4.83877672820127,0,1,0W,0,1.46207191429729,4.83877672820127
0.348091586758754,7.24457112686355,0,1,0W,0,0.348091586758754,7.24457112686355
3.87590850129532,1.87385346036529,1,0,M0,0,9.88679041750138,1.87385346036529
1.22759213980986,8.66075672014876,0,1,0W,0,1.22759213980986,8.66075672014876
3.2171407583325,1.97227463408889,1,0,M0,0,9.88679042156973,1.97227463408889
6.17472519168031,3.46242147014431,1,0,M0,0,9.88679039649716,3.46242147014431
5.39420148259813,0.358924828418296,1,0,M0,0,9.88679042241423,0.358924828418296
6.11383491574713,2.7469384083992,1,0,M0,0,9.88679042160039,2.7469384083992
4.84562856189323,3.14545634227954,1,0,M0,0,9.88679039269022,3.14545634227954
6.06619991760237,3.3596115983418,1,0,M0,0,9.88679040750214,3.3596115983418
5.1608423134421,0.944590427892805,1,0,M0,0,9.88679043170732,0.944590427892805
1.36278896417438,8.54857369877704,0,1,0W,0,1.36278896417438,8.54857369877704
2.55629708596145,2.0665923382043,1,0,M0,0,9.88679043773742,2.0665923382043
4.35299066091647,2.21037168110529,1,0,M0,0,9.88679041931097,2.21037168110529
5.33624955482371,1.04032908847107,1,0,M0,0,9.88679041131381,1.04032908847107
4.56140776737379,0.840347065669957,1,0,M0,0,9.8867903548965,0.840347065669957
3.562890974165,2.79232418753924,1,0,M0,0,9.88679042111104,2.79232418753924
3.66971749738728,1.86713447430032,1,0,M0,0,9.88679042564063,1.86713447430032
4.20976414643164,1.24004505906958,1,0,M0,0,9.88679043147527,1.24004505906958
1.05864132458905,8.50875621833165,0,1,0W,0,1.05864132458905,8.50875621833165
3.20303629790836,1.38857315521997,1,0,M0,0,9.88679042892197,1.38857315521997
1.43331519942922,6.0852283045228,0,1,0W,0,1.43331519942922,6.0852283045228
8.12131997350408,0.22461214429784,1,0,M0,0,9.88679044244605,0.22461214429784
2.09062929436574,5.04169381163846,0,1,0W,0,2.09062929436574,5.04169381163846
1.09201178215188,0.428723328776023,1,0,M0,0,9.88679081859832,0.428723328776023
3.67551297131593,1.64206593075245,1,0,M0,0,9.88679043171132,1.64206593075245
1.55898854811495,1.14124669273421,1,0,M0,0,9.88679043158403,1.14124669273421
4.19908692619399,5.07630822219262,1,0,M0,0,9.88679041006426,5.07630822219262
2.64977493741838,4.18089405975701,1,0,M0,0,9.88679039579802,4.18089405975701
1.07280999514455,2.93296572131441,0,1,0W,0,1.07280999514455,2.93296572131441
0.855632179797019,6.60463480826255,0,1,0W,0,0.855632179797019,6.60463480826255
2.55572680742864,4.50971362829342,1,0,M0,0,9.88679040219603,4.50971362829342
6.90392576468394,2.05473322247714,1,0,M0,0,9.88679039255975,2.05473322247714
0.489590662325043,5.44367449872578,0,1,0W,0,0.489590662325043,5.44367449872578
3.8105683030181,5.06668928049613,1,0,M0,0,9.8867904035877,5.06668928049613
2.81093198545911,4.08309128085082,1,0,M0,0,9.88679042074548,4.08309128085082
2.99790593106655,0.386759490063885,1,0,M0,0,9.88679038311024,0.386759490063885
5.23688816913052,4.69460291202651,1,0,M0,0,9.88679041589863,4.69460291202651
0.659361150310501,6.29007527206447,0,1,0W,0,0.659361150310501,6.29007527206447
0.458875628773024,5.32429214639472,0,1,0W,0,0.458875628773024,5.32429214639472
3.89632177100746,0.160707502167112,1,0,M0,0,9.8867904274322,0.160707502167112
2.33401842110555,6.2534144590016,0,1,0W,0,2.33401842110555,6.2534144590016
2.19593691041027,1.75831995968271,1,0,M0,0,9.88679040512822,1.75831995968271
5.16251269331943,0.652438677046024,1,0,M0,0,9.8867903991536,0.652438677046024
5.88756701519758,3.00068629926575,1,0,M0,0,9.88679040703845,3.00068629926575
1.88234415014594,5.27246602244041,0,1,0W,0,1.88234415014594,5.27246602244041
4.15505933144786,1.32654556599384,1,0,M0,0,9.88679037567087,1.32654556599384
2.51964027922925,2.49562727116197,1,0,M0,0,9.88679042093529,2.49562727116197
2.79708852330235,4.15717651236967,1,0,M0,0,9.88679037852409,4.15717651236967
2.25834702734226,3.73237038163099,1,0,M0,0,9.88679039595045,3.73237038163099
1.08625743503503,5.28287475748443,0,1,0W,0,1.08625743503503,5.28287475748443
4.50991232080634,0.0586932144034324,1,0,M0,0,9.88679038954549,0.0586932144034324
2.75250129181829,1.27939510097014,1,0,M0,0,9.8867903713892,1.27939510097014
6.2933617432166,0.773528332095672,1,0,M0,0,9.88679042094311,0.773528332095672
2.72783603228756,0.662948467119149,1,0,M0,0,9.88679042177405,0.662948467119149
3.9996333486842,0.73049294785293,1,0,M0,0,9.8867904143294,0.73049294785293
0.470259161620759,4.78166279273615,0,1,0W,0,0.470259161620759,4.78166279273615
4.10288479748766,2.67233108732655,1,0,M0,0,9.88679042070426,2.67233108732655
6.06522257450746,1.7063575477428,1,0,M0,0,9.88679036854024,1.7063575477428
2.29254681261701,4.67094686662103,0,1,0W,0,2.29254681261701,4.67094686662103
6.07816680751692,3.21999067315746,1,0,M0,0,9.886790414311,3.21999067315746
2.36493170854017,6.42272996109448,0,1,0W,0,2.36493170854017,6.42272996109448
1.26587102317607,2.79289331736621,0,1,0W,0,1.26587102317607,2.79289331736621
3.4213973652111,1.81969145877578,1,0,M0,0,9.88679040420331,1.81969145877578
3.989170116259,1.40971934293009,1,0,M0,0,9.88679041943607,1.40971934293009
3.39727818054663,0.0460194958906746,1,0,M0,0,9.88679042340795,0.0460194958906746
1.2783689454039,4.28192338444294,0,1,0W,0,1.2783689454039,4.28192338444294
0.823998634251781,7.62799322981215,0,1,0W,0,0.823998634251781,7.62799322981215
3.92325761326969,3.75404815261033,1,0,M0,0,9.88679041607893,3.75404815261033
