res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
2.92090659336835,4.56603596602522,1,0,y1,0,10.0000011108582,4.56603596602522
1.27563382168219,0.446395996681307,1,0,y1,0,10.0000010911359,0.446395996681307
0.313203079201037,0.827354032440051,1,0,y1,0,10.0000011265279,0.827354032440051
0.228285302982598,6.66823235783504,1,0,y1,0,0.228285302982598,6.66823235783504
3.85410576471588,5.58760276279718,1,0,y1,0,10.0000011020121,5.58760276279718
0.415954824941847,7.35603968867003,1,0,y1,0,10.0000011126687,7.35603968867003
7.66456406860504,0.986232240721836,1,0,y1,0,10.0000011108386,0.986232240721836
6.08956583973023,1.73154820802703,1,0,y1,0,10.0000010676112,1.73154820802703
4.58446826926609,0.262605781155884,1,0,y1,0,10.0000011112433,0.262605781155884
6.69784287339895,0.964526192723667,1,0,y1,0,10.0000011993106,0.964526192723667
4.03791342632017,1.45038165300487,1,0,y1,0,10.0000011144749,1.45038165300487
2.4665651489244,1.44749866390016,1,0,y1,0,10.0000011226474,1.44749866390016
1.92410566341597,4.19249423525835,1,0,y1,0,10.0000010716487,4.19249423525835
2.00230609405945,2.48648316103719,1,0,y1,0,10.0000011273236,2.48648316103719
0.690740950995865,2.84429040957776,1,0,y1,0,10.0000011257034,2.84429040957776
8.01483664295819,0.12896643111123,1,0,y1,0,10.0000010633345,0.12896643111123
3.92667424361415,4.43873912658433,1,0,y1,0,10.00000107847,4.43873912658433
2.69085835574441,2.62406856962602,1,0,y1,0,10.000001103692,2.62406856962602
4.12396601956974,4.55403943317358,1,0,y1,0,10.0000011938863,4.55403943317358
1.06742996516239,5.11449968716003,1,0,y1,0,10.0000011084297,5.11449968716003
1.40077692978817,4.12380890661987,1,0,y1,0,10.0000011084181,4.12380890661987
1.02951567025134,1.35094543083822,1,0,y1,0,10.0000011222509,1.35094543083822
1.0111912984297,6.78670234688315,1,0,y1,0,10.0000011176744,6.78670234688315
2.93894351149638,7.00894327353646,1,0,y1,0,10.0000011117596,7.00894327353646
6.40218594639843,1.86625520776738,1,0,y1,0,10.0000011123524,1.86625520776738
2.07874516814389,2.02625098112084,1,0,y1,0,10.0000011242305,2.02625098112084
1.17648340137722,6.06365521922342,1,0,y1,0,10.0000011110145,6.06365521922342
1.68518570185971,7.77829002291205,1,0,y1,0,10.0000011110339,7.77829002291205
3.40006435127535,2.05302539738413,1,0,y1,0,10.0000010983804,2.05302539738413
4.52058509503224,0.488586143930531,1,0,y1,0,10.0000010922813,0.488586143930531
6.8985788792658,1.04094518456535,1,0,y1,0,10.0000011076897,1.04094518456535
4.372571308908,2.12427854848572,1,0,y1,0,10.0000011104634,2.12427854848572
0.130950432896403,0.322654491915664,1,0,y1,0,10.0000010964649,0.322654491915664
3.16084053434369,6.16419920516862,1,0,y1,0,10.0000011312093,6.16419920516862
0.00706753471109156,1.61953092491371,1,0,y1,0,0.00706753471109156,1.61953092491371
3.01990957099846,5.61944188629804,1,0,y1,0,10.0000011107483,5.61944188629804
6.07414879433039,1.35420503438396,1,0,y1,0,10.0000010777068,1.35420503438396
6.19488451802757,0.585872020248605,1,0,y1,0,10.0000011229989,0.585872020248605
0.386907515517217,2.35608659309194,1,0,y1,0,10.0000010452365,2.35608659309194
1.0712534681848,6.81905645322421,1,0,y1,0,10.000001093361,6.81905645322421
9.67441150699747,0.0047584946210566,1,0,y1,0,10.0000011122786,0.0047584946210566
8.37755406214049,0.787379004146509,1,0,y1,0,10.0000011246193,0.787379004146509
