res_detail1_1,res_detail1_2,res_detail2_1,res_detail2_2,res_detail3,res_detail4,res_detail5_1,res_detail5_2
2.06730513174145,0.754840211543487,1,0,M0,0,9.88679043168093,0.754840211543487
2.36069709323292,6.58160318146458,0,1,0W,0,2.36069709323292,6.58160318146458
6.36308768636181,1.89041243368467,1,0,M0,0,9.88679041679905,1.89041243368467
9.34768264231545,0.0338946301192466,1,0,M0,0,9.88679042498399,0.0338946301192466
3.61986408223568,4.47007340296145,1,0,M0,0,9.88679043261338,4.47007340296145
3.26428219095143,3.49266225512384,1,0,M0,0,9.88679043229274,3.49266225512384
2.25539823267941,3.02174951803874,1,0,M0,0,9.88679038672316,3.02174951803874
3.59908456594252,1.95189365453032,1,0,M0,0,9.88679037611548,1.95189365453032
4.44710066557761,2.8905162198769,1,0,M0,0,9.8867904207624,2.8905162198769
5.19776499381062,0.672350989794646,1,0,M0,0,9.88679037392027,0.672350989794646
3.20024013771502,0.0349967908542725,1,0,M0,0,9.88679039596456,0.0349967908542725
0.840502345656405,2.47048454492341,0,1,0W,0,0.840502345656405,2.47048454492341
4.4803870881148,3.47430557874494,1,0,M0,0,9.88679042158462,3.47430557874494
6.79118058659613,1.03829349095185,1,0,M0,0,9.88679041188703,1.03829349095185
6.93217313374135,1.75186600415548,1,0,M0,0,9.88679042561297,1.75186600415548
4.74717850137715,4.80097587258642,1,0,M0,0,9.88679042134522,4.80097587258642
3.93069750650216,2.11819381022854,1,0,M0,0,9.88679042150862,2.11819381022854
0.0325744263452232,3.93540297877575,0,1,0W,0,0.0325744263452232,3.93540297877575
5.4713475349123,0.826081031104999,1,0,M0,0,9.88679043580564,0.826081031104999
8.23706537982516,0.520333760797254,1,0,M0,0,9.88679044331755,0.520333760797254
8.32508352236747,0.384602114837558,1,0,M0,0,9.88679036501361,0.384602114837558
0.284223685911504,6.56378170298152,0,1,0W,0,0.284223685911504,6.56378170298152
7.45000595453121,2.38125482436359,1,0,M0,0,9.88679043369379,2.38125482436359
2.80424834757437,1.77918467913509,1,0,M0,0,9.88679037222722,1.77918467913509
7.38775238073737,1.17728303002582,1,0,M0,0,9.886790405203,1.17728303002582
2.23912768937559,7.00093573181296,0,1,0W,0,2.23912768937559,7.00093573181296
1.23522183621213,0.626106973708037,1,0,M0,0,9.88679041584237,0.626106973708037
0.534607466116127,7.8151364548753,0,1,0W,0,0.534607466116127,7.8151364548753
2.60257797469578,4.16582637206057,1,0,M0,0,9.88679040824829,4.16582637206057
0.679462343297625,9.12584153226709,0,1,0W,0,0.679462343297625,9.12584153226709
0.31337120679894,8.7719824177417,0,1,0W,0,0.31337120679894,8.7719824177417
0.678049818715745,1.69779322887306,0,1,0W,0,0.678049818715745,1.69779322887306
1.29908661852001,2.07158321910064,1,0,M0,0,9.88679041220972,2.07158321910064
4.07809440385188,4.46382657547627,1,0,M0,0,9.88679042096178,4.46382657547627
5.51329454756275,2.65389372272738,1,0,M0,0,9.88679039790353,2.65389372272738
1.17693882793493,2.20948607038055,1,0,M0,0,9.88679043153821,2.20948607038055
4.41538476230107,0.751027693678695,1,0,M0,0,9.88679039189124,0.751027693678695
2.1323465128594,1.00456750475188,1,0,M0,0,9.88679063825371,1.00456750475188
1.68227750042486,6.42396362969565,0,1,0W,0,1.68227750042486,6.42396362969565
5.61876174670686,4.23532701349188,1,0,M0,0,9.88679049937358,4.23532701349188
1.36624192898188,1.66482297544588,1,0,M0,0,9.88679039060425,1.66482297544588
3.80066177977316,4.90777745465998,1,0,M0,0,9.88679034644624,4.90777745465998
1.69316291114692,2.8358290558599,1,0,M0,0,9.88679042042263,2.8358290558599
4.18079779062585,2.7919435815194,1,0,M0,0,9.88679040402892,2.7919435815194
7.52031792063361,1.79199386518028,1,0,M0,0,9.88679040789896,1.79199386518028
1.21220012377437,3.05556785736122,0,1,0W,0,1.21220012377437,3.05556785736122
0.774562098579988,7.68263425048775,0,1,0W,0,0.774562098579988,7.68263425048775
3.24644713105211,6.33543447746771,1,0,M0,0,9.88679039891783,6.33543447746771
0.863218750649837,1.53812961926547,1,0,M0,0,9.88679040134202,1.53812961926547
6.0763426812941,0.575424863167653,1,0,M0,0,9.88679043291265,0.575424863167653
3.68753867997201,4.67957382604245,1,0,M0,0,9.88679038839412,4.67957382604245
1.16036240811466,1.67128113712108,1,0,M0,0,9.88679040382853,1.67128113712108
2.7308729302244,2.27688125775852,1,0,M0,0,9.8867904214844,2.27688125775852
2.64163670812193,5.08252566491251,1,0,M0,0,9.88679038945259,5.08252566491251
4.48232004249838,0.577986363381496,1,0,M0,0,9.88679041160639,0.577986363381496
6.39989394726632,2.51803054199586,1,0,M0,0,9.88679041565754,2.51803054199586
5.18411688358418,2.88960446249115,1,0,M0,0,9.886790419676,2.88960446249115
5.60182927321327,2.11289618767997,1,0,M0,0,9.88679042108352,2.11289618767997
6.20976989074532,2.89461135398531,1,0,M0,0,9.88679040518854,2.89461135398531
2.55526575354931,0.476152926836936,1,0,M0,0,9.88679039506662,0.476152926836936
6.14543121491939,2.28581664030479,1,0,M0,0,9.88679041813818,2.28581664030479
0.555366172306836,4.48894253305513,0,1,0W,0,0.555366172306836,4.48894253305513
5.60976066732542,0.728073147312003,1,0,M0,0,9.88679042685157,0.728073147312003
0.190745748865148,2.32455561030129,0,1,0W,0,0.190745748865148,2.32455561030129
0.854832920608037,6.00389394264931,0,1,0W,0,0.854832920608037,6.00389394264931
1.5746895793572,6.14746382601959,0,1,0W,0,1.5746895793572,6.14746382601959
3.42272952500723,0.951674773312938,1,0,M0,0,9.88679052045245,0.951674773312938
1.60399322810931,4.18814140560208,0,1,0W,0,1.60399322810931,4.18814140560208
8.96507379126562,0.597006169199135,1,0,M0,0,9.88679040836085,0.597006169199135
3.89976861203027,5.26130363042438,1,0,M0,0,9.88679043262894,5.26130363042438
2.55438818059667,6.24144557911337,0,1,0W,0,2.55438818059667,6.24144557911337
1.00422608230845,6.6617348261373,0,1,0W,0,1.00422608230845,6.6617348261373
6.60096150853498,1.20585655625245,1,0,M0,0,9.88679043645192,1.20585655625245
